Age,Gender,Profession,Marital_status,Education,No_of_Dependents,Personal_loan,House_loan,Partner_working,Salary,Partner_salary,Total_salary,Price,Make
29.0,Male,Business,Married,Post Graduate,2,No,Yes,Yes,64200.0,40900.0,105100.0,37000.0,Sedan
29.0,Male,Business,Married,Post Graduate,3,Yes,Yes,Yes,64900.0,40800.0,105700.0,24000.0,Sedan
29.0,Male,Salaried,Married,Post Graduate,3,Yes,No,Yes,73800.0,30200.0,104000.0,31000.0,Sedan
29.0,Female,Business,Married,Post Graduate,1,Yes,No,Yes,64700.0,38600.0,103300.0,53000.0,Sedan
29.0,Male,Salaried,Married,Post Graduate,3,No,No,Yes,70800.0,32900.0,103700.0,28000.0,Hatchback
29.0,Male,Salaried,Married,Post Graduate,2,Yes,Yes,Yes,75400.0,27600.0,103000.0,25000.0,Hatchback
29.0,Male,Salaried,Married,Post Graduate,3,Yes,No,Yes,77300.0,25500.0,102800.0,19000.0,Sedan
29.0,Male,Business,Married,Post Graduate,3,No,Yes,Yes,75600.0,27900.0,103500.0,19000.0,Sedan
29.0,Female,Business,Married,Post Graduate,2,No,No,Yes,63300.0,38300.0,101600.0,49000.0,SUV
29.0,Male,Business,Married,Post Graduate,1,Yes,No,Yes,63600.0,38100.0,101700.0,46000.0,Sedan
29.0,Female,Business,Married,Post Graduate,2,Yes,No,Yes,61800.0,40100.0,101900.0,36000.0,SUV
29.0,Male,Salaried,Married,Post Graduate,4,No,No,Yes,66300.0,35500.0,101800.0,29000.0,Hatchback
29.0,Male,Business,Married,Graduate,3,Yes,No,Yes,60700.0,40000.0,100700.0,30000.0,Hatchback
29.0,Male,Business,Married,Post Graduate,2,Yes,No,Yes,61900.0,38800.0,100700.0,50000.0,Sedan
29.0,Male,Salaried,Married,Post Graduate,2,No,No,Yes,63700.0,35700.0,99400.0,42000.0,Sedan
29.0,Female,Business,Married,Post Graduate,1,Yes,Yes,Yes,59800.0,38000.0,97800.0,52000.0,SUV
29.0,Male,Salaried,Married,Post Graduate,4,No,No,Yes,65600.0,32600.0,98200.0,28000.0,Sedan
29.0,Male,Salaried,Married,Post Graduate,2,Yes,No,Yes,57000.0,38100.0,95100.0,47000.0,Sedan
29.0,Male,Salaried,Married,Post Graduate,3,Yes,No,Yes,64400.0,30300.0,94700.0,22000.0,Hatchback
29.0,Male,Salaried,Married,Post Graduate,3,Yes,Yes,Yes,64100.0,30100.0,94200.0,22000.0,Hatchback
29.0,Female,Business,Married,Post Graduate,2,Yes,No,Yes,55100.0,38700.0,93800.0,48000.0,Sedan
29.0,Male,Salaried,Married,Post Graduate,3,No,Yes,Yes,65500.0,28800.0,94300.0,33000.0,Hatchback
29.0,Male,Business,Married,Post Graduate,2,No,No,Yes,61900.0,30700.0,92600.0,32000.0,Sedan
29.0,Male,Salaried,Married,Post Graduate,2,Yes,No,Yes,61600.0,30300.0,91900.0,22000.0,Hatchback
29.0,Male,Salaried,Married,Graduate,4,Yes,Yes,Yes,58100.0,32400.0,90500.0,28000.0,Hatchback
29.0,Male,Salaried,Married,Graduate,2,Yes,No,Yes,58000.0,32300.0,90300.0,28000.0,Sedan
29.0,Male,Business,Married,Graduate,3,No,No,Yes,50900.0,40000.0,90900.0,23000.0,Sedan
29.0,Male,Business,Married,Post Graduate,2,No,No,Yes,60900.0,30800.0,91700.0,22000.0,Sedan
29.0,Male,Salaried,Married,Graduate,4,Yes,No,Yes,56500.0,32900.0,89400.0,29000.0,Hatchback
29.0,Male,Business,Married,Graduate,4,Yes,No,Yes,56400.0,32400.0,88800.0,27000.0,Sedan
29.0,Male,Salaried,Married,Graduate,3,No,Yes,Yes,59000.0,20225.5593220339,87700.0,29000.0,Hatchback
29.0,Male,Salaried,Married,Graduate,4,No,No,Yes,52600.0,35100.0,87700.0,28000.0,Hatchback
29.0,Male,Salaried,Married,Graduate,4,No,No,Yes,47600.0,40200.0,87800.0,27000.0,Sedan
29.0,Male,Business,Married,Graduate,3,Yes,No,Yes,47100.0,40400.0,87500.0,26000.0,Sedan
29.0,Male,Business,Married,Graduate,2,No,Yes,Yes,59900.0,27900.0,87800.0,32000.0,Hatchback
29.0,Male,Business,Married,Post Graduate,3,No,No,Yes,61800.0,25000.0,86800.0,18000.0,Sedan
29.0,Male,Business,Married,Graduate,4,Yes,Yes,Yes,45900.0,40600.0,86500.0,32000.0,Hatchback
29.0,Male,Business,Married,Graduate,3,Yes,No,Yes,40000.0,45600.0,85600.0,22000.0,Hatchback
29.0,Male,Business,Married,Post Graduate,2,Yes,No,Yes,60700.0,25500.0,86200.0,20000.0,Hatchback
29.0,Female,Business,Married,Graduate,2,No,No,Yes,42400.0,40700.0,83100.0,46000.0,Sedan
29.0,Male,Business,Married,Graduate,3,No,No,Yes,56700.0,25000.0,81700.0,20000.0,Sedan
29.0,Male,Salaried,Married,Graduate,3,Yes,Yes,Yes,52000.0,28400.0,80400.0,33000.0,Hatchback
29.0,Male,Salaried,Married,Graduate,2,No,Yes,Yes,55100.0,900.0,56000.0,20000.0,Hatchback
29.0,Male,Business,Single,Post Graduate,2,Yes,No,No,79100.0,0.0,79100.0,32000.0,Hatchback
29.0,Male,Business,Married,Graduate,2,No,No,Yes,53200.0,26600.0,79800.0,30000.0,Hatchback
29.0,Male,Business,Single,Post Graduate,2,No,Yes,No,78700.0,0.0,78700.0,32000.0,Hatchback
29.0,Male,Business,Married,Post Graduate,2,Yes,Yes,No,78700.0,0.0,78700.0,21000.0,Sedan
29.0,Male,Salaried,Married,Graduate,3,No,Yes,Yes,52800.0,25400.0,78200.0,20000.0,Hatchback
29.0,Male,Business,Married,Post Graduate,2,Yes,Yes,No,77700.0,0.0,77700.0,20000.0,Sedan
29.0,Male,Salaried,Married,Post Graduate,4,No,No,No,76900.0,0.0,76900.0,18000.0,Sedan
29.0,Male,Salaried,Married,Post Graduate,3,Yes,No,No,75600.0,0.0,75600.0,23000.0,Sedan
29.0,Male,Salaried,Married,Graduate,3,No,No,Yes,44300.0,30300.0,74600.0,26000.0,Sedan
29.0,Male,Business,Married,Post Graduate,3,Yes,Yes,No,73400.0,0.0,73400.0,29000.0,Hatchback
29.0,Male,Business,Married,Post Graduate,3,No,No,No,73800.0,0.0,73800.0,28000.0,Hatchback
29.0,Male,Business,Single,Post Graduate,2,No,No,No,73100.0,20225.5593220339,73100.0,23000.0,Hatchback
29.0,Male,Business,Married,Graduate,3,Yes,No,Yes,46900.0,400.0,47300.0,20000.0,Hatchback
29.0,Male,Business,Married,Post Graduate,3,Yes,No,No,73400.0,0.0,73400.0,20000.0,Sedan
29.0,Male,Business,Married,Post Graduate,3,Yes,Yes,No,73000.0,0.0,73000.0,19000.0,Sedan
29.0,Male,Business,Married,Post Graduate,3,No,No,No,72300.0,0.0,72300.0,33000.0,Hatchback
29.0,Male,Business,Married,Graduate,3,Yes,Yes,Yes,49800.0,23500.0,73300.0,20000.0,Sedan
29.0,Male,Business,Married,Post Graduate,2,No,No,No,69300.0,0.0,69300.0,20000.0,Sedan
29.0,Male,Business,Married,Post Graduate,3,Yes,No,No,68200.0,0.0,68200.0,26000.0,Sedan
29.0,Male,Salaried,Married,Graduate,3,Yes,No,Yes,42700.0,25300.0,68000.0,21000.0,Sedan
29.0,Male,Salaried,Single,Post Graduate,2,No,Yes,No,66700.0,0.0,66700.0,24000.0,Hatchback
29.0,Male,Salaried,Married,Post Graduate,3,Yes,No,No,66900.0,0.0,66900.0,23000.0,Hatchback
29.0,Male,Business,Single,Post Graduate,2,Yes,No,No,66400.0,0.0,66400.0,20000.0,Hatchback
29.0,Male,Business,Married,Post Graduate,4,No,No,No,65800.0,0.0,65800.0,33000.0,Hatchback
29.0,Male,Salaried,Married,Post Graduate,4,No,Yes,No,65100.0,0.0,65100.0,32000.0,Hatchback
29.0,Male,Salaried,Married,Post Graduate,3,No,Yes,No,65600.0,0.0,65600.0,20000.0,Sedan
29.0,Male,Salaried,Married,Post Graduate,1,No,No,No,64900.0,0.0,64900.0,40000.0,Sedan
29.0,Male,Salaried,Married,Post Graduate,2,Yes,No,No,64200.0,0.0,64200.0,39000.0,Sedan
29.0,Male,Salaried,Married,Post Graduate,2,Yes,Yes,No,64900.0,0.0,64900.0,35000.0,Sedan
29.0,Male,Business,Married,Post Graduate,3,Yes,Yes,No,64400.0,0.0,64400.0,32000.0,Hatchback
29.0,Male,Salaried,Married,Post Graduate,1,Yes,Yes,No,63100.0,0.0,63100.0,50000.0,Sedan
29.0,Male,Business,Married,Post Graduate,2,Yes,Yes,No,63800.0,0.0,63800.0,32000.0,Hatchback
29.0,Male,Salaried,Married,Post Graduate,4,No,Yes,No,63000.0,0.0,63000.0,31000.0,Sedan
29.0,Male,Salaried,Married,Post Graduate,3,Yes,Yes,No,63500.0,0.0,63500.0,22000.0,Hatchback
29.0,Male,Salaried,Single,Post Graduate,0,Yes,Yes,No,62300.0,20225.5593220339,62300.0,20000.0,Hatchback
29.0,Male,Salaried,Married,Post Graduate,2,Yes,No,No,61200.0,0.0,61200.0,43000.0,Sedan
29.0,Female,Business,Married,Post Graduate,1,Yes,No,No,60800.0,0.0,60800.0,32000.0,SUV
29.0,Female,Salaried,Single,Post Graduate,2,No,No,No,58200.0,20225.5593220339,58200.0,43000.0,Sedan
29.0,Female,Salaried,Married,Post Graduate,1,No,No,No,57700.0,20225.5593220339,57700.0,38000.0,Sedan
29.0,Female,Business,Married,Post Graduate,1,No,Yes,No,57600.0,0.0,57600.0,34000.0,Sedan
29.0,Male,Salaried,Married,Graduate,3,No,No,No,57900.0,0.0,57900.0,18000.0,Sedan
29.0,Male,Salaried,Married,Post Graduate,2,No,Yes,No,56000.0,0.0,56000.0,45000.0,Sedan
29.0,Male,Business,Single,Post Graduate,2,Yes,No,No,56600.0,0.0,56600.0,40000.0,Sedan
29.0,Male,Business,Single,Graduate,2,Yes,No,No,56100.0,0.0,56100.0,28000.0,Hatchback
29.0,Male,Business,Single,Graduate,2,Yes,No,No,54500.0,0.0,54500.0,22000.0,Hatchback
29.0,Male,Business,Married,Graduate,4,No,No,No,51800.0,0.0,51800.0,31000.0,Hatchback
29.0,Male,Business,Married,Graduate,3,No,Yes,No,51400.0,0.0,51400.0,24000.0,Sedan
29.0,Male,Business,Married,Graduate,3,No,No,No,50900.0,20225.5593220339,50900.0,26000.0,Hatchback
29.0,Male,Salaried,Married,Graduate,3,Yes,Yes,No,49400.0,20225.5593220339,49400.0,24000.0,Sedan
29.0,Male,Business,Married,Graduate,3,Yes,Yes,No,43700.0,0.0,43700.0,26000.0,Sedan
29.0,Male,Business,Married,Graduate,2,No,Yes,No,42500.0,20225.5593220339,42500.0,29000.0,Hatchback
29.0,Male,Business,Married,Graduate,3,No,Yes,No,42600.0,0.0,42600.0,25000.0,Hatchback
29.0,Male,Salaried,Married,Graduate,1,Yes,No,No,41600.0,0.0,41600.0,48000.0,Sedan
29.0,Female,Salaried,Married,Graduate,1,No,Yes,No,39100.0,0.0,39100.0,51000.0,SUV
29.0,Male,Salaried,Married,Graduate,1,No,No,No,39500.0,20225.5593220339,39500.0,51000.0,Sedan
29.0,Female,Business,Married,Graduate,1,No,Yes,No,39900.0,0.0,39900.0,32000.0,Sedan
29.0,Male,Business,Married,Graduate,2,Yes,No,No,37100.0,0.0,37100.0,44000.0,Sedan
29.0,Female,Salaried,Single,Graduate,2,No,Yes,No,37100.0,0.0,37100.0,31000.0,Sedan
28.0,Male,Business,Married,Post Graduate,4,No,Yes,Yes,69200.0,45400.0,114600.0,30000.0,Hatchback
28.0,Male,Business,Married,Post Graduate,4,No,Yes,Yes,72500.0,40300.0,112800.0,32000.0,Hatchback
28.0,Male,Salaried,Married,Post Graduate,2,Yes,Yes,Yes,71800.0,800.0,72600.0,20000.0,Hatchback
28.0,Male,Salaried,Married,Post Graduate,3,Yes,No,Yes,74700.0,35100.0,109800.0,33000.0,Hatchback
28.0,Male,Business,Married,Post Graduate,2,No,No,Yes,78400.0,30300.0,108700.0,23000.0,Sedan
28.0,Male,Salaried,Married,Post Graduate,2,No,No,Yes,79700.0,28700.0,108400.0,32000.0,Hatchback
28.0,Male,Business,Married,Post Graduate,4,No,No,Yes,79900.0,28400.0,108300.0,29000.0,Hatchback
28.0,Male,Salaried,Married,Post Graduate,3,Yes,Yes,Yes,67000.0,40200.0,107200.0,24000.0,Sedan
28.0,Male,Business,Married,Post Graduate,4,No,Yes,Yes,65800.0,40100.0,105900.0,32000.0,Hatchback
28.0,Male,Business,Married,Post Graduate,3,No,No,Yes,65000.0,40400.0,105400.0,29000.0,Sedan
28.0,Male,Business,Married,Post Graduate,2,No,No,Yes,64500.0,40000.0,104500.0,42000.0,Sedan
28.0,Female,Salaried,Married,Post Graduate,1,No,Yes,Yes,64800.0,40900.0,105700.0,39000.0,Sedan
28.0,Male,Salaried,Married,Post Graduate,2,No,No,Yes,72200.0,32800.0,105000.0,28000.0,Hatchback
28.0,Male,Salaried,Married,Post Graduate,3,Yes,No,Yes,64800.0,40500.0,105300.0,25000.0,Hatchback
28.0,Male,Business,Married,Post Graduate,3,Yes,Yes,Yes,75800.0,28500.0,104300.0,33000.0,Hatchback
28.0,Male,Business,Married,Post Graduate,4,No,No,Yes,80900.0,23700.0,104600.0,27000.0,Sedan
28.0,Male,Salaried,Married,Post Graduate,1,No,No,Yes,61600.0,40500.0,102100.0,39000.0,Sedan
28.0,Male,Business,Married,Post Graduate,2,No,No,Yes,69000.0,32500.0,101500.0,27000.0,Hatchback
28.0,Male,Business,Married,Post Graduate,2,Yes,No,Yes,62300.0,38800.0,101100.0,52000.0,Sedan
28.0,Male,Salaried,Married,Post Graduate,3,No,No,Yes,71000.0,28900.0,99900.0,32000.0,Hatchback
28.0,Male,Business,Married,Post Graduate,3,Yes,Yes,Yes,69300.0,30100.0,99400.0,27000.0,Sedan
28.0,Male,Salaried,Married,Post Graduate,4,No,No,Yes,70900.0,28900.0,99800.0,29000.0,Hatchback
28.0,Male,Business,Married,Post Graduate,3,Yes,No,Yes,68500.0,30900.0,99400.0,24000.0,Sedan
28.0,Male,Salaried,Married,Post Graduate,3,Yes,No,Yes,63600.0,35300.0,98900.0,21000.0,Sedan
28.0,Male,Business,Married,Graduate,3,Yes,Yes,Yes,53400.0,45800.0,99200.0,21000.0,Sedan
28.0,Male,Business,Married,Post Graduate,3,Yes,Yes,Yes,69000.0,28100.0,97100.0,30000.0,Hatchback
28.0,Male,Salaried,Married,Graduate,4,No,Yes,Yes,55300.0,40000.0,95300.0,28000.0,Hatchback
28.0,Male,Business,Married,Post Graduate,4,No,Yes,Yes,63900.0,32400.0,96300.0,28000.0,Sedan
28.0,Male,Salaried,Married,Graduate,4,No,Yes,Yes,54900.0,40000.0,94900.0,33000.0,Hatchback
28.0,Male,Salaried,Married,Post Graduate,2,No,No,Yes,66000.0,28100.0,94100.0,32000.0,Hatchback
28.0,Male,Business,Married,Post Graduate,3,No,No,Yes,63400.0,30300.0,93700.0,24000.0,Sedan
28.0,Male,Business,Married,Post Graduate,2,No,No,Yes,63100.0,30100.0,93200.0,23000.0,Sedan
28.0,Male,Business,Married,Post Graduate,3,Yes,No,Yes,62800.0,30700.0,93500.0,26000.0,Hatchback
28.0,Male,Salaried,Married,Post Graduate,3,No,No,Yes,61800.0,30700.0,92500.0,26000.0,Sedan
28.0,Male,Salaried,Married,Post Graduate,3,Yes,No,Yes,64700.0,27900.0,92600.0,24000.0,Sedan
28.0,Male,Salaried,Married,Post Graduate,4,Yes,No,Yes,62500.0,28300.0,90800.0,31000.0,Sedan
28.0,Male,Business,Married,Post Graduate,4,No,No,Yes,62700.0,27300.0,90000.0,31000.0,Sedan
28.0,Male,Business,Married,Graduate,4,Yes,No,Yes,48600.0,30200.0,78800.0,18000.0,Sedan
28.0,Male,Business,Married,Post Graduate,3,Yes,Yes,Yes,65500.0,22900.0,88400.0,23000.0,Sedan
28.0,Male,Salaried,Married,Post Graduate,3,Yes,Yes,Yes,62200.0,25200.0,87400.0,19000.0,Sedan
28.0,Male,Salaried,Married,Post Graduate,3,No,No,Yes,61500.0,25800.0,87300.0,20000.0,Hatchback
28.0,Male,Salaried,Married,Post Graduate,3,Yes,Yes,Yes,60400.0,25500.0,85900.0,18000.0,Sedan
28.0,Male,Salaried,Married,Graduate,4,Yes,No,Yes,56300.0,28900.0,85200.0,31000.0,Hatchback
28.0,Male,Salaried,Married,Graduate,2,Yes,Yes,Yes,44800.0,40300.0,85100.0,26000.0,Hatchback
28.0,Male,Business,Married,Graduate,4,Yes,Yes,Yes,43600.0,40400.0,84000.0,32000.0,Hatchback
28.0,Male,Salaried,Married,Graduate,3,No,Yes,Yes,53700.0,30000.0,83700.0,24000.0,Hatchback
28.0,Male,Business,Married,Graduate,3,Yes,Yes,Yes,59700.0,24000.0,83700.0,19000.0,Hatchback
28.0,Male,Salaried,Married,Graduate,2,Yes,No,Yes,58300.0,24200.0,82500.0,27000.0,Hatchback
28.0,Female,Salaried,Married,Graduate,1,No,No,Yes,43300.0,38500.0,81800.0,52000.0,Sedan
28.0,Male,Salaried,Married,Graduate,4,No,Yes,Yes,41000.0,40800.0,81800.0,33000.0,Hatchback
28.0,Male,Salaried,Married,Graduate,2,No,No,Yes,50700.0,30800.0,81500.0,26000.0,Hatchback
28.0,Male,Business,Married,Post Graduate,3,No,No,No,80400.0,0.0,80400.0,20000.0,Sedan
28.0,Male,Business,Married,Graduate,3,Yes,Yes,Yes,49900.0,30800.0,80700.0,24000.0,Hatchback
28.0,Male,Salaried,Married,Graduate,3,No,Yes,Yes,54900.0,25000.0,79900.0,21000.0,Sedan
28.0,Male,Salaried,Married,Graduate,2,Yes,No,Yes,54900.0,25000.0,79900.0,20000.0,Hatchback
28.0,Male,Business,Married,Graduate,4,No,Yes,Yes,50700.0,28000.0,78700.0,32000.0,Hatchback
28.0,Male,Salaried,Married,Graduate,4,Yes,Yes,Yes,50100.0,28000.0,78100.0,30000.0,Hatchback
28.0,Male,Salaried,Married,Graduate,3,Yes,No,Yes,48400.0,30300.0,78700.0,22000.0,Hatchback
28.0,Male,Business,Married,Graduate,2,No,No,Yes,53200.0,25400.0,78600.0,20000.0,Sedan
28.0,Female,Salaried,Married,Graduate,1,No,Yes,Yes,37000.0,40800.0,77800.0,35000.0,Sedan
28.0,Male,Business,Married,Post Graduate,1,Yes,Yes,No,76800.0,0.0,76800.0,30000.0,Hatchback
28.0,Male,Business,Married,Post Graduate,2,Yes,No,No,76200.0,0.0,76200.0,25000.0,Hatchback
28.0,Male,Business,Single,Post Graduate,0,Yes,Yes,No,76600.0,0.0,76600.0,20000.0,Hatchback
28.0,Male,Salaried,Married,Post Graduate,3,No,No,No,75200.0,0.0,75200.0,29000.0,Hatchback
28.0,Male,Salaried,Married,Post Graduate,3,No,Yes,No,74000.0,0.0,74000.0,21000.0,Sedan
28.0,Male,Salaried,Married,Post Graduate,4,No,No,No,73900.0,0.0,73900.0,29000.0,Hatchback
28.0,Male,Salaried,Married,Post Graduate,3,Yes,Yes,No,73000.0,0.0,73000.0,22000.0,Hatchback
28.0,Male,Salaried,Married,Post Graduate,2,Yes,No,No,72700.0,0.0,72700.0,33000.0,Hatchback
28.0,Male,Salaried,Married,Post Graduate,3,Yes,No,No,72900.0,0.0,72900.0,32000.0,Hatchback
28.0,Male,Business,Married,Post Graduate,2,Yes,No,No,72700.0,20225.5593220339,72700.0,28000.0,Hatchback
28.0,Male,Business,Married,Post Graduate,3,Yes,Yes,No,72800.0,0.0,72800.0,25000.0,Hatchback
28.0,Male,Salaried,Married,Graduate,3,Yes,Yes,Yes,43700.0,29800.0,73500.0,21000.0,Sedan
28.0,Male,Business,Married,Post Graduate,3,No,No,No,72200.0,0.0,72200.0,21000.0,Sedan
28.0,Male,Business,Married,Graduate,3,Yes,No,Yes,47100.0,24200.0,71300.0,19000.0,Sedan
28.0,Male,Salaried,Married,Graduate,3,Yes,Yes,Yes,40100.0,30800.0,70900.0,23000.0,Hatchback
28.0,Male,Salaried,Married,Graduate,2,Yes,No,Yes,45500.0,25400.0,70900.0,20000.0,Sedan
28.0,Male,Salaried,Married,Post Graduate,4,No,Yes,No,69700.0,0.0,69700.0,28000.0,Hatchback
28.0,Male,Business,Married,Post Graduate,2,No,Yes,No,69900.0,0.0,69900.0,21000.0,Sedan
28.0,Male,Salaried,Married,Post Graduate,3,No,Yes,No,69300.0,0.0,69300.0,19000.0,Sedan
28.0,Male,Business,Married,Post Graduate,3,No,No,No,68200.0,0.0,68200.0,21000.0,Sedan
28.0,Male,Business,Married,Graduate,3,Yes,No,Yes,43000.0,25500.0,68500.0,19000.0,Sedan
28.0,Male,Salaried,Married,Post Graduate,3,No,Yes,No,68600.0,0.0,68600.0,18000.0,Sedan
28.0,Male,Business,Married,Graduate,2,Yes,No,Yes,43200.0,25800.0,69000.0,18000.0,Sedan
28.0,Female,Salaried,Married,Graduate,1,No,No,Yes,37800.0,30400.0,68200.0,34000.0,Sedan
28.0,Male,Salaried,Married,Post Graduate,4,Yes,No,No,67500.0,0.0,67500.0,29000.0,Sedan
28.0,Male,Salaried,Married,Post Graduate,4,No,No,No,66100.0,0.0,66100.0,31000.0,Hatchback
28.0,Male,Business,Single,Post Graduate,0,No,Yes,No,66300.0,20225.5593220339,66300.0,22000.0,Hatchback
28.0,Male,Salaried,Married,Post Graduate,4,Yes,Yes,No,65400.0,0.0,65400.0,31000.0,Sedan
28.0,Male,Business,Married,Post Graduate,2,No,Yes,No,65500.0,0.0,65500.0,31000.0,Hatchback
28.0,Male,Salaried,Married,Post Graduate,3,Yes,Yes,No,65500.0,0.0,65500.0,30000.0,Hatchback
28.0,Male,Business,Married,Post Graduate,2,Yes,Yes,No,65200.0,0.0,65200.0,24000.0,Sedan
28.0,Male,Salaried,Married,Graduate,3,No,No,Yes,40900.0,25900.0,66800.0,22000.0,Hatchback
28.0,Female,Salaried,Married,Post Graduate,2,Yes,Yes,No,64000.0,0.0,64000.0,51000.0,Sedan
28.0,Male,Salaried,Married,Post Graduate,3,Yes,Yes,No,64400.0,0.0,64400.0,24000.0,Hatchback
28.0,Male,Business,Married,Post Graduate,4,Yes,No,No,64100.0,0.0,64100.0,18000.0,Sedan
28.0,Female,Salaried,Married,Graduate,1,Yes,No,Yes,36000.0,800.0,36800.0,31000.0,SUV
28.0,Male,Salaried,Married,Post Graduate,4,No,Yes,No,63800.0,0.0,63800.0,30000.0,Hatchback
28.0,Male,Business,Married,Post Graduate,3,Yes,No,No,63200.0,0.0,63200.0,30000.0,Sedan
28.0,Male,Salaried,Married,Post Graduate,3,No,Yes,No,62000.0,0.0,62000.0,20000.0,Hatchback
28.0,Male,Salaried,Married,Post Graduate,1,No,No,No,61200.0,0.0,61200.0,38000.0,Sedan
28.0,Male,Salaried,Married,Post Graduate,3,Yes,Yes,No,61700.0,0.0,61700.0,26000.0,Hatchback
28.0,Male,Business,Married,Post Graduate,3,Yes,No,No,61600.0,0.0,61600.0,24000.0,Hatchback
28.0,Male,Salaried,Married,Post Graduate,3,Yes,Yes,No,61900.0,0.0,61900.0,23000.0,Sedan
28.0,Male,Business,Single,Post Graduate,2,No,No,No,60700.0,0.0,60700.0,41000.0,Sedan
28.0,Female,Salaried,Married,Post Graduate,2,Yes,No,No,60400.0,0.0,60400.0,31000.0,SUV
28.0,Male,Salaried,Married,Post Graduate,1,No,No,No,59100.0,0.0,59100.0,36000.0,Sedan
28.0,Male,Business,Married,Graduate,4,Yes,Yes,No,59500.0,0.0,59500.0,31000.0,Hatchback
28.0,Male,Salaried,Married,Graduate,3,Yes,No,No,59800.0,0.0,59800.0,28000.0,Sedan
28.0,Male,Salaried,Married,Graduate,3,No,Yes,No,58400.0,0.0,58400.0,20000.0,Hatchback
28.0,Male,Salaried,Single,Post Graduate,2,Yes,No,No,57700.0,0.0,57700.0,35000.0,Sedan
28.0,Male,Salaried,Married,Graduate,3,No,No,No,57200.0,0.0,57200.0,25000.0,Hatchback
28.0,Male,Business,Single,Post Graduate,2,No,No,No,56000.0,0.0,56000.0,43000.0,Sedan
28.0,Male,Business,Married,Graduate,1,Yes,No,No,56600.0,0.0,56600.0,19000.0,Hatchback
28.0,Male,Salaried,Married,Graduate,3,Yes,No,No,54700.0,0.0,54700.0,23000.0,Sedan
28.0,Male,Salaried,Married,Graduate,3,No,No,No,46900.0,0.0,46900.0,24000.0,Hatchback
28.0,Male,Business,Single,Graduate,2,Yes,Yes,No,43500.0,20225.5593220339,43500.0,27000.0,Hatchback
28.0,Female,Salaried,Married,Graduate,2,No,Yes,No,42000.0,20225.5593220339,42000.0,39000.0,Sedan
28.0,Male,Salaried,Married,Graduate,3,No,Yes,No,41400.0,0.0,41400.0,24000.0,Hatchback
28.0,Male,Business,Married,Graduate,2,Yes,Yes,No,40800.0,0.0,40800.0,52000.0,Sedan
27.0,Male,Business,Married,Post Graduate,3,No,No,Yes,71000.0,40600.0,111600.0,27000.0,Sedan
27.0,Male,Salaried,Married,Post Graduate,3,No,No,Yes,76300.0,30900.0,107200.0,18000.0,Sedan
27.0,Male,Salaried,Married,Post Graduate,2,Yes,Yes,Yes,69400.0,40200.0,109600.0,26000.0,Hatchback
27.0,Male,Business,Married,Post Graduate,2,No,No,Yes,68200.0,40200.0,108400.0,31000.0,Sedan
27.0,Male,Business,Married,Post Graduate,2,No,No,Yes,79600.0,28900.0,108500.0,32000.0,Hatchback
27.0,Male,Business,Married,Post Graduate,4,No,Yes,Yes,73500.0,32400.0,105900.0,28000.0,Hatchback
27.0,Male,Salaried,Married,Post Graduate,3,Yes,Yes,Yes,74600.0,30100.0,104700.0,23000.0,Sedan
27.0,Male,Salaried,Married,Post Graduate,4,No,No,Yes,71500.0,32600.0,104100.0,27000.0,Sedan
27.0,Male,Business,Married,Post Graduate,3,Yes,No,Yes,73500.0,30800.0,104300.0,23000.0,Hatchback
27.0,Male,Business,Married,Post Graduate,3,No,No,Yes,63000.0,40500.0,103500.0,18000.0,Sedan
27.0,Male,Salaried,Married,Post Graduate,3,No,No,Yes,77700.0,25100.0,102800.0,19000.0,Sedan
27.0,Male,Salaried,Married,Post Graduate,3,Yes,Yes,Yes,61300.0,40500.0,101800.0,30000.0,Hatchback
27.0,Male,Business,Married,Post Graduate,4,Yes,No,Yes,66800.0,35400.0,102200.0,29000.0,Hatchback
27.0,Male,Business,Married,Post Graduate,3,Yes,Yes,Yes,61100.0,40300.0,101400.0,22000.0,Hatchback
27.0,Male,Business,Married,Post Graduate,3,No,No,Yes,72200.0,28900.0,101100.0,30000.0,Hatchback
27.0,Male,Business,Married,Post Graduate,4,No,Yes,Yes,68000.0,32400.0,100400.0,28000.0,Hatchback
27.0,Male,Business,Married,Post Graduate,3,No,No,Yes,70700.0,30000.0,100700.0,22000.0,Hatchback
27.0,Male,Business,Married,Post Graduate,3,Yes,No,Yes,65800.0,28700.0,94500.0,18000.0,Sedan
27.0,Male,Business,Married,Post Graduate,2,No,Yes,Yes,71700.0,28600.0,100300.0,32000.0,Hatchback
27.0,Male,Business,Married,Graduate,3,No,No,Yes,59200.0,40600.0,99800.0,26000.0,Hatchback
27.0,Male,Salaried,Married,Post Graduate,3,Yes,No,Yes,74200.0,25300.0,99500.0,18000.0,Sedan
27.0,Male,Salaried,Married,Post Graduate,2,Yes,Yes,Yes,69000.0,28000.0,97000.0,31000.0,Sedan
27.0,Male,Business,Married,Post Graduate,3,No,Yes,Yes,65500.0,32600.0,98100.0,28000.0,Hatchback
27.0,Male,Business,Married,Post Graduate,3,Yes,Yes,Yes,72400.0,25100.0,97500.0,19000.0,Hatchback
27.0,Male,Business,Married,Post Graduate,4,Yes,Yes,Yes,72700.0,24300.0,97000.0,30000.0,Hatchback
27.0,Male,Salaried,Married,Graduate,3,Yes,No,Yes,56200.0,40900.0,97100.0,19000.0,Hatchback
